ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	84161	84161	84161	84161	84161	84161	84161
2	84162	84162	84162	84162	84162	84162	84162
3	84163	84163	84163	84163	84163	84163	84163
4	84164	84164	84164	84164	84164	84164	84164
5	84165	84165	84165	84165	84165	84165	84165
6	84166	84166	84166	84166	84166	84166	84166
7	84167	84167	84167	84167	84167	84167	84167
8	84168	84168	84168	84168	84168	84168	84168
9	84169	84169	84169	84169	84169	84169	84169
10	84170	84170	84170	84170	84170	84170	84170
11	84171	84171	84171	84171	84171	84171	84171
12	84172	84172	84172	84172	84172	84172	84172
13	84173	84173	84173	84173	84173	84173	84173
14	84174	84174	84174	84174	84174	84174	84174
15	84175	84175	84175	84175	84175	84175	84175
16	84176	84176	84176	84176	84176	84176	84176
17	84177	84177	84177	84177	84177	84177	84177
18	84178	84178	84178	84178	84178	84178	84178
19	84179	84179	84179	84179	84179	84179	84179
20	84180	84180	84180	84180	84180	84180	84180
