ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	7376	7284	7291	7292	7249	7352	7407
2	7377	7284	7291	7292	7249	7352	7407
3	7377	7284	7291	7292	7249	7352	7407
4	7377	7284	7291	7292	7249	7352	7407
5	7378	7284	7292	7293	7249	7353	7408
6	7377	7284	7291	7294	7249	7352	7407
7	7378	7284	7292	7293	7249	7353	7408
8	7379	7284	7291	7292	7249	7352	7407
9	7377	7284	7291	7292	7249	7352	7407
10	7377	7284	7293	7292	7249	7352	7407
11	7377	7284	7291	7292	7249	7352	7407
12	7377	7284	7291	7292	7249	7352	7407
13	7380	7284	7291	7292	7249	7352	7407
14	7377	7284	7291	7294	7249	7352	7407
15	7377	7284	7291	7292	7249	7352	7407
16	7377	7284	7291	7292	7249	7352	7407
17	7378	7284	7292	7293	7249	7353	7408
18	7378	7284	7292	7293	7249	7353	7408
19	7377	7284	7291	7292	7249	7352	7407
20	7377	7284	7291	7292	7249	7352	7407
