ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	8939	8841	8773	8853	8794	8860	8964
2	8940	8842	8774	8854	8794	8861	8964
3	8940	8842	8773	8855	8794	8862	8964
4	8940	8842	8773	8856	8794	8862	8964
5	8940	8842	8773	8856	8795	8862	8964
6	8941	8842	8775	8854	8794	8862	8964
7	8939	8842	8773	8857	8794	8863	8964
8	8940	8842	8773	8858	8794	8862	8964
9	8940	8842	8774	8854	8794	8861	8964
10	8939	8842	8776	8857	8794	8863	8964
11	8939	8842	8773	8855	8794	8863	8964
12	8939	8842	8773	8857	8794	8863	8964
13	8942	8842	8773	8855	8794	8863	8964
14	8941	8842	8775	8854	8794	8862	8964
15	8940	8842	8773	8856	8794	8862	8964
16	8939	8842	8777	8857	8794	8863	8964
17	8940	8842	8774	8854	8794	8861	8964
18	8939	8842	8776	8857	8794	8863	8964
19	8940	8842	8774	8854	8794	8861	8964
20	8940	8842	8774	8854	8794	8861	8964
