ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	1607	1592	1638	1604	1568	1579	1616
2	1608	1593	1639	1605	1569	1580	1617
3	1608	1593	1639	1605	1569	1580	1617
4	1608	1593	1639	1605	1569	1580	1617
5	1608	1594	1638	1606	1569	1580	1618
6	1608	1593	1639	1605	1569	1580	1617
7	1608	1593	1639	1605	1569	1581	1617
8	1608	1595	1639	1607	1569	1580	1618
9	1608	1593	1639	1605	1569	1580	1619
10	1608	1593	1639	1605	1569	1580	1617
11	1608	1594	1638	1606	1569	1580	1618
12	1608	1593	1639	1607	1569	1580	1618
13	1609	1594	1640	1607	1568	1582	1618
14	1608	1593	1639	1605	1569	1580	1617
15	1610	1593	1639	1607	1569	1580	1618
16	1608	1593	1639	1607	1569	1580	1618
17	1611	1593	1638	1608	1569	1583	1620
18	1612	1596	1640	1605	1570	1580	1617
19	1608	1594	1638	1606	1569	1580	1618
20	1607	1593	1638	1608	1568	1583	1621
