ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	6522	6439	6472	6447	6397	6512	6583
2	6522	6439	6472	6447	6397	6512	6583
3	6522	6440	6472	6448	6397	6512	6584
4	6522	6439	6472	6448	6397	6512	6583
5	6522	6439	6472	6448	6397	6512	6583
6	6522	6441	6472	6447	6397	6512	6583
7	6522	6439	6472	6448	6397	6512	6583
8	6522	6439	6472	6448	6397	6512	6583
9	6522	6439	6473	6448	6397	6512	6583
10	6522	6439	6472	6448	6397	6512	6583
11	6522	6439	6472	6448	6397	6512	6583
12	6522	6439	6472	6448	6397	6512	6583
13	6522	6439	6473	6448	6397	6512	6583
14	6522	6439	6472	6448	6397	6512	6583
15	6522	6439	6472	6448	6397	6512	6583
16	6522	6439	6474	6448	6397	6512	6583
17	6522	6439	6472	6448	6397	6512	6583
18	6522	6439	6474	6448	6397	6512	6583
19	6522	6441	6472	6447	6397	6512	6583
20	6522	6439	6472	6447	6397	6512	6583
