ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	6411	6336	6369	6344	6296	6417	6471
2	6411	6337	6369	6345	6297	6417	6472
3	6411	6338	6369	6346	6297	6417	6471
4	6412	6337	6369	6346	6297	6417	6471
5	6411	6337	6369	6346	6298	6417	6471
6	6411	6336	6369	6344	6296	6417	6471
7	6411	6336	6369	6344	6296	6417	6471
8	6413	6338	6370	6347	6298	6417	6471
9	6411	6336	6369	6344	6296	6417	6471
10	6411	6338	6369	6346	6297	6417	6471
11	6413	6338	6370	6347	6298	6417	6471
12	6411	6336	6369	6344	6296	6417	6471
13	6411	6336	6369	6344	6296	6417	6471
14	6411	6336	6369	6344	6298	6417	6471
15	6411	6337	6369	6346	6297	6417	6471
16	6411	6336	6369	6344	6296	6417	6471
17	6411	6336	6369	6344	6296	6417	6471
18	6411	6339	6369	6346	6298	6417	6471
19	6411	6337	6369	6346	6298	6417	6471
20	6411	6336	6369	6344	6296	6417	6471
