ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	9532	9438	9384	9464	9416	9473	9566
2	9532	9438	9384	9464	9416	9473	9566
3	9533	9439	9385	9465	9417	9473	9567
4	9532	9438	9384	9464	9416	9474	9566
5	9534	9438	9384	9464	9417	9473	9566
6	9532	9438	9384	9464	9417	9475	9568
7	9532	9440	9384	9464	9416	9474	9566
8	9533	9439	9386	9465	9418	9473	9567
9	9532	9438	9384	9464	9416	9474	9569
10	9532	9438	9384	9464	9416	9473	9566
11	9532	9438	9384	9464	9416	9474	9569
12	9533	9439	9386	9465	9418	9473	9567
13	9534	9438	9384	9464	9417	9473	9566
14	9533	9438	9385	9465	9417	9473	9567
15	9532	9440	9384	9464	9416	9474	9566
16	9534	9438	9384	9464	9417	9474	9566
17	9532	9438	9384	9464	9416	9474	9569
18	9532	9438	9384	9464	9417	9475	9568
19	9532	9440	9384	9464	9416	9474	9566
20	9533	9439	9385	9465	9417	9473	9567
