ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	6880	6803	6812	6795	6745	6866	6936
2	6880	6803	6812	6796	6745	6866	6936
3	6880	6803	6812	6796	6745	6866	6937
4	6880	6804	6812	6797	6746	6866	6938
5	6880	6803	6812	6795	6747	6866	6936
6	6880	6805	6812	6796	6745	6866	6936
7	6880	6803	6813	6795	6745	6866	6936
8	6880	6803	6813	6795	6745	6866	6936
9	6880	6805	6812	6796	6745	6867	6936
10	6880	6805	6812	6798	6745	6866	6936
11	6880	6805	6812	6796	6745	6866	6936
12	6880	6803	6813	6795	6745	6866	6936
13	6880	6805	6812	6798	6745	6866	6936
14	6880	6803	6812	6795	6745	6866	6936
15	6880	6803	6813	6795	6745	6866	6936
16	6880	6803	6812	6796	6745	6866	6936
17	6880	6804	6812	6797	6746	6866	6938
18	6880	6803	6812	6796	6745	6866	6936
19	6880	6805	6813	6797	6746	6866	6939
20	6880	6805	6812	6798	6745	6866	6936
