ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	1111	1102	1109	1109	1098	1079	1131
2	1112	1103	1109	1109	1099	1080	1131
3	1112	1102	1109	1110	1099	1080	1131
4	1111	1102	1109	1109	1099	1079	1131
5	1112	1102	1109	1111	1100	1081	1132
6	1112	1104	1110	1109	1099	1080	1131
7	1112	1102	1109	1110	1099	1080	1131
8	1112	1102	1109	1111	1100	1081	1132
9	1112	1105	1109	1109	1099	1080	1131
10	1112	1103	1109	1109	1101	1080	1131
11	1112	1102	1109	1111	1099	1080	1132
12	1112	1103	1109	1109	1099	1080	1131
13	1112	1102	1109	1111	1099	1080	1132
14	1112	1102	1109	1111	1099	1080	1132
15	1112	1103	1109	1109	1099	1080	1131
16	1112	1102	1109	1109	1098	1080	1131
17	1112	1102	1109	1109	1098	1080	1131
18	1112	1102	1109	1109	1098	1080	1131
19	1112	1102	1109	1109	1098	1080	1131
20	1112	1102	1109	1110	1099	1080	1131
