ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	4926	4886	4880	4900	4860	4890	4938
2	4926	4886	4881	4900	4861	4890	4938
3	4926	4886	4881	4900	4861	4890	4938
4	4926	4886	4882	4900	4860	4890	4938
5	4926	4886	4882	4900	4861	4891	4938
6	4926	4886	4880	4900	4860	4890	4938
7	4926	4886	4882	4901	4860	4890	4938
8	4926	4886	4882	4900	4861	4890	4938
9	4926	4886	4882	4900	4860	4890	4938
10	4926	4886	4882	4900	4861	4890	4938
11	4926	4886	4882	4900	4861	4890	4938
12	4926	4886	4882	4901	4860	4890	4938
13	4926	4886	4882	4900	4861	4890	4938
14	4926	4886	4882	4901	4860	4890	4938
15	4926	4886	4882	4900	4861	4890	4938
16	4926	4886	4882	4900	4861	4890	4938
17	4926	4886	4882	4900	4861	4890	4938
18	4926	4886	4882	4901	4862	4890	4939
19	4926	4886	4880	4900	4860	4890	4938
20	4926	4886	4882	4900	4861	4890	4938
