ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	6951	6879	6886	6860	6838	6937	7012
2	6952	6880	6886	6861	6838	6938	7012
3	6951	6879	6886	6862	6839	6939	7012
4	6952	6880	6886	6861	6838	6938	7012
5	6952	6880	6886	6863	6838	6938	7012
6	6952	6880	6886	6861	6838	6938	7012
7	6952	6880	6886	6863	6838	6940	7012
8	6951	6879	6886	6863	6838	6938	7012
9	6952	6880	6886	6861	6838	6941	7012
10	6952	6880	6886	6861	6838	6938	7012
11	6951	6879	6886	6864	6839	6937	7012
12	6952	6880	6886	6863	6838	6940	7012
13	6951	6879	6886	6864	6839	6937	7012
14	6952	6880	6886	6861	6838	6942	7012
15	6951	6879	6886	6863	6838	6938	7012
16	6952	6880	6886	6863	6838	6938	7012
17	6951	6879	6886	6864	6839	6937	7012
18	6952	6880	6886	6861	6838	6938	7012
19	6951	6879	6886	6860	6838	6937	7012
20	6952	6880	6886	6863	6838	6940	7012
