ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	11431	11319	11324	11416	11369	11419	11515
2	11431	11319	11324	11416	11369	11420	11515
3	11431	11319	11324	11416	11369	11421	11515
4	11431	11319	11324	11416	11369	11421	11515
5	11431	11319	11324	11417	11370	11421	11515
6	11431	11319	11324	11416	11369	11419	11515
7	11431	11319	11324	11416	11369	11421	11515
8	11431	11320	11324	11417	11371	11421	11516
9	11431	11319	11324	11416	11369	11421	11515
10	11431	11319	11324	11416	11369	11420	11515
11	11431	11319	11324	11416	11369	11421	11517
12	11431	11319	11324	11416	11369	11421	11515
13	11431	11319	11324	11416	11369	11419	11515
14	11431	11320	11325	11417	11371	11421	11518
15	11431	11319	11324	11416	11369	11420	11515
16	11431	11319	11324	11416	11369	11420	11515
17	11431	11319	11324	11416	11369	11421	11517
18	11431	11319	11324	11416	11369	11421	11515
19	11431	11319	11324	11416	11369	11421	11515
20	11431	11319	11324	11416	11372	11419	11515
