ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	4626	4557	4580	4581	4533	4568	4631
2	4627	4558	4580	4582	4534	4568	4631
3	4626	4557	4580	4581	4533	4568	4631
4	4626	4557	4580	4581	4533	4568	4631
5	4627	4558	4580	4582	4534	4568	4631
6	4627	4558	4580	4582	4534	4569	4631
7	4627	4559	4580	4581	4533	4568	4631
8	4627	4559	4580	4581	4533	4568	4631
9	4626	4557	4580	4581	4533	4568	4631
10	4627	4558	4580	4582	4534	4569	4631
11	4626	4557	4580	4581	4533	4568	4631
12	4627	4558	4581	4582	4534	4569	4631
13	4626	4557	4580	4581	4533	4568	4631
14	4627	4559	4580	4581	4533	4568	4631
15	4627	4558	4580	4582	4534	4568	4631
16	4626	4557	4580	4581	4533	4568	4631
17	4627	4558	4580	4582	4534	4568	4631
18	4626	4557	4580	4581	4533	4568	4631
19	4626	4557	4580	4581	4533	4568	4631
20	4627	4559	4580	4581	4533	4570	4631
