ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	12716	12626	12656	12751	12684	12730	12836
2	12716	12626	12657	12752	12685	12731	12837
3	12716	12626	12656	12751	12684	12730	12838
4	12716	12626	12657	12752	12685	12731	12837
5	12716	12626	12657	12752	12685	12731	12837
6	12717	12626	12658	12753	12684	12731	12837
7	12716	12626	12656	12751	12684	12730	12836
8	12716	12626	12657	12752	12685	12731	12837
9	12716	12626	12656	12752	12684	12732	12838
10	12716	12626	12657	12752	12685	12731	12837
11	12716	12626	12656	12751	12684	12730	12836
12	12716	12626	12656	12752	12684	12732	12838
13	12716	12626	12656	12751	12684	12730	12836
14	12716	12626	12657	12754	12684	12731	12837
15	12716	12626	12657	12752	12685	12731	12837
16	12716	12626	12656	12752	12684	12732	12838
17	12716	12626	12657	12752	12685	12731	12837
18	12716	12626	12656	12751	12684	12730	12838
19	12716	12626	12656	12752	12684	12732	12838
20	12716	12626	12657	12754	12684	12731	12839
