ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	633	629	615	643	609	600	656
2	634	629	616	644	609	600	656
3	633	629	616	643	609	600	656
4	635	630	615	645	610	601	657
5	634	629	616	644	609	600	656
6	633	629	616	643	609	600	656
7	635	631	615	645	611	600	656
8	636	630	615	645	610	601	657
9	635	630	615	645	610	601	657
10	635	630	615	645	610	601	657
11	635	631	615	645	611	600	656
12	633	629	616	643	609	600	656
13	635	631	615	645	611	600	656
14	635	631	615	645	611	600	656
15	637	629	616	645	612	600	656
16	635	631	615	645	611	600	656
17	635	630	615	645	610	601	657
18	637	629	616	644	609	600	656
19	635	631	615	645	611	600	656
20	635	631	615	645	611	600	656
