ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	7293	7209	7222	7219	7168	7265	7329
2	7294	7209	7223	7220	7168	7265	7329
3	7294	7209	7224	7221	7169	7265	7330
4	7293	7209	7222	7219	7168	7265	7329
5	7293	7209	7222	7222	7168	7265	7329
6	7293	7209	7225	7219	7168	7265	7329
7	7293	7209	7222	7219	7168	7265	7329
8	7294	7209	7224	7221	7169	7265	7330
9	7294	7209	7223	7220	7168	7265	7329
10	7294	7209	7224	7221	7169	7265	7330
11	7294	7209	7224	7223	7169	7265	7330
12	7293	7210	7226	7224	7168	7265	7329
13	7293	7209	7224	7223	7169	7265	7330
14	7294	7209	7224	7221	7168	7265	7329
15	7294	7209	7224	7221	7169	7265	7330
16	7294	7209	7224	7223	7169	7265	7330
17	7294	7209	7224	7221	7168	7265	7329
18	7294	7209	7224	7223	7169	7265	7330
19	7293	7209	7222	7219	7168	7265	7329
20	7294	7209	7224	7223	7169	7265	7330
