ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	10530	10449	10427	10514	10469	10511	10605
2	10530	10449	10427	10514	10469	10511	10606
3	10530	10450	10427	10514	10469	10511	10606
4	10530	10450	10427	10514	10469	10511	10606
5	10531	10449	10427	10515	10469	10511	10606
6	10530	10451	10427	10514	10469	10511	10606
7	10530	10449	10427	10514	10469	10511	10606
8	10530	10450	10427	10514	10469	10511	10606
9	10530	10450	10427	10514	10469	10511	10606
10	10530	10449	10427	10514	10469	10511	10606
11	10530	10451	10427	10514	10469	10511	10606
12	10531	10449	10427	10515	10469	10511	10606
13	10530	10450	10427	10514	10469	10511	10606
14	10530	10449	10427	10515	10469	10511	10606
15	10530	10449	10427	10514	10469	10511	10605
16	10531	10449	10427	10515	10469	10511	10606
17	10530	10449	10427	10514	10469	10511	10606
18	10530	10450	10427	10516	10469	10511	10606
19	10531	10449	10427	10515	10469	10511	10606
20	10530	10450	10427	10514	10469	10511	10606
