ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	11089	10977	10962	11068	11011	11044	11144
2	11090	10977	10962	11068	11011	11044	11145
3	11090	10977	10963	11068	11011	11044	11145
4	11090	10977	10962	11068	11011	11044	11145
5	11090	10977	10962	11068	11011	11044	11144
6	11090	10977	10962	11068	11011	11044	11145
7	11090	10977	10962	11068	11011	11044	11145
8	11090	10977	10963	11068	11011	11044	11145
9	11090	10977	10962	11068	11011	11044	11144
10	11090	10977	10964	11068	11011	11044	11145
11	11090	10977	10962	11068	11011	11044	11145
12	11090	10977	10962	11068	11011	11044	11145
13	11090	10977	10962	11068	11011	11045	11145
14	11090	10977	10965	11068	11011	11044	11145
15	11090	10977	10963	11068	11011	11044	11145
16	11090	10977	10962	11068	11011	11044	11144
17	11090	10977	10962	11068	11012	11044	11145
18	11090	10977	10962	11068	11011	11044	11145
19	11090	10977	10962	11068	11011	11046	11145
20	11090	10977	10962	11068	11011	11044	11146
