ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	13674	13609	13630	13768	13644	13662	13794
2	13674	13609	13631	13768	13645	13662	13794
3	13674	13609	13631	13768	13645	13662	13794
4	13675	13609	13632	13769	13644	13662	13795
5	13676	13609	13632	13769	13644	13662	13795
6	13676	13609	13632	13769	13644	13663	13796
7	13676	13609	13632	13769	13644	13662	13796
8	13676	13609	13632	13769	13644	13662	13795
9	13676	13609	13632	13769	13644	13663	13796
10	13674	13609	13631	13768	13645	13662	13794
11	13674	13609	13630	13768	13644	13662	13794
12	13676	13609	13632	13769	13644	13662	13795
13	13674	13609	13631	13768	13644	13662	13794
14	13676	13610	13632	13770	13646	13662	13797
15	13674	13609	13630	13768	13644	13662	13794
16	13676	13610	13632	13771	13646	13662	13797
17	13676	13609	13632	13769	13644	13662	13795
18	13674	13609	13631	13768	13645	13662	13794
19	13676	13609	13632	13769	13644	13663	13796
20	13676	13609	13632	13769	13644	13663	13796
