ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	13917	13840	13892	13997	13884	13911	14037
2	13918	13841	13892	13997	13885	13911	14038
3	13918	13841	13892	13997	13886	13912	14038
4	13917	13840	13892	13997	13884	13911	14037
5	13917	13840	13892	13997	13884	13911	14037
6	13918	13841	13892	13997	13885	13911	14038
7	13917	13840	13892	13997	13884	13911	14037
8	13917	13840	13892	13997	13884	13911	14037
9	13918	13841	13892	13997	13886	13912	14038
10	13918	13841	13892	13997	13886	13912	14038
11	13918	13841	13892	13997	13886	13913	14038
12	13918	13841	13892	13997	13885	13911	14038
13	13918	13841	13893	13997	13886	13911	14038
14	13918	13841	13892	13997	13886	13913	14038
15	13917	13840	13892	13997	13884	13911	14037
16	13917	13840	13892	13997	13886	13911	14037
17	13917	13840	13892	13997	13884	13911	14037
18	13917	13840	13892	13997	13884	13911	14037
19	13917	13840	13892	13997	13884	13911	14037
20	13917	13840	13892	13997	13884	13911	14037
