ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	2336	2302	2326	2279	2234	2226	2311
2	2337	2303	2327	2279	2234	2226	2311
3	2338	2303	2327	2280	2234	2226	2312
4	2336	2304	2326	2279	2234	2226	2311
5	2336	2304	2326	2279	2234	2226	2311
6	2337	2303	2327	2279	2235	2226	2311
7	2337	2303	2327	2279	2234	2227	2311
8	2338	2303	2327	2280	2234	2226	2312
9	2336	2304	2326	2279	2234	2226	2311
10	2337	2303	2327	2279	2235	2226	2311
11	2336	2304	2328	2279	2234	2228	2311
12	2338	2303	2327	2280	2234	2226	2312
13	2336	2304	2328	2279	2234	2228	2311
14	2336	2304	2328	2279	2234	2228	2311
15	2337	2303	2329	2279	2234	2226	2311
16	2336	2302	2326	2279	2234	2227	2311
17	2338	2303	2327	2280	2234	2226	2312
18	2337	2303	2327	2279	2234	2227	2311
19	2336	2304	2326	2279	2234	2226	2311
20	2337	2303	2327	2279	2234	2226	2311
