ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	13576	13520	13540	13686	13557	13581	13713
2	13577	13521	13541	13687	13557	13582	13713
3	13576	13520	13540	13686	13557	13581	13713
4	13576	13520	13540	13688	13558	13581	13713
5	13576	13520	13540	13686	13557	13581	13713
6	13576	13520	13540	13686	13557	13581	13713
7	13576	13520	13540	13686	13557	13581	13713
8	13576	13520	13540	13686	13557	13581	13713
9	13576	13520	13540	13686	13557	13581	13713
10	13577	13521	13541	13687	13557	13582	13713
11	13576	13520	13540	13686	13557	13581	13713
12	13576	13520	13540	13686	13557	13583	13713
13	13578	13521	13542	13689	13557	13581	13713
14	13576	13521	13540	13686	13557	13581	13713
15	13576	13520	13540	13686	13557	13581	13713
16	13578	13521	13542	13689	13557	13581	13713
17	13576	13520	13540	13686	13557	13581	13713
18	13576	13520	13543	13686	13557	13581	13713
19	13578	13521	13542	13689	13559	13581	13713
20	13576	13520	13540	13686	13557	13583	13713
