ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	12721	12628	12662	12759	12688	12737	12843
2	12722	12629	12662	12760	12689	12738	12844
3	12721	12628	12662	12759	12688	12737	12843
4	12723	12630	12663	12761	12690	12738	12845
5	12722	12629	12662	12760	12689	12738	12846
6	12722	12629	12662	12760	12689	12738	12846
7	12721	12628	12662	12759	12688	12737	12843
8	12722	12629	12662	12760	12689	12738	12844
9	12721	12631	12662	12759	12688	12737	12843
10	12721	12628	12662	12759	12688	12737	12843
11	12723	12632	12663	12761	12690	12738	12845
12	12722	12629	12662	12760	12689	12738	12846
13	12722	12629	12662	12760	12689	12738	12846
14	12722	12629	12662	12760	12689	12738	12846
15	12722	12629	12662	12760	12689	12738	12847
16	12723	12630	12663	12761	12690	12738	12845
17	12722	12633	12662	12760	12689	12738	12846
18	12723	12630	12663	12761	12690	12738	12845
19	12722	12633	12662	12760	12689	12738	12846
20	12722	12629	12662	12760	12689	12738	12846
