ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	10646	10573	10560	10653	10597	10634	10730
2	10647	10574	10561	10654	10597	10635	10730
3	10646	10573	10560	10653	10597	10636	10730
4	10647	10574	10561	10654	10597	10635	10730
5	10648	10573	10560	10653	10597	10634	10730
6	10646	10573	10560	10653	10597	10634	10730
7	10646	10575	10560	10653	10597	10634	10730
8	10649	10574	10560	10655	10597	10634	10730
9	10646	10573	10560	10653	10597	10636	10730
10	10646	10573	10560	10653	10597	10636	10730
11	10646	10575	10560	10653	10597	10634	10730
12	10649	10574	10560	10655	10597	10635	10730
13	10649	10574	10560	10655	10597	10634	10730
14	10649	10574	10560	10655	10597	10634	10730
15	10646	10573	10560	10653	10597	10634	10730
16	10647	10574	10561	10654	10597	10635	10730
17	10646	10573	10560	10653	10597	10636	10730
18	10649	10574	10560	10656	10597	10634	10730
19	10646	10573	10560	10653	10597	10636	10730
20	10650	10574	10560	10653	10598	10637	10730
