ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	6323	6251	6279	6253	6199	6328	6385
2	6323	6251	6280	6254	6199	6328	6385
3	6323	6252	6279	6253	6200	6328	6386
4	6323	6251	6279	6253	6201	6328	6385
5	6323	6251	6279	6253	6201	6328	6385
6	6324	6251	6279	6253	6202	6328	6385
7	6323	6252	6279	6253	6200	6328	6386
8	6323	6251	6279	6253	6200	6329	6387
9	6323	6251	6279	6253	6201	6328	6385
10	6323	6251	6279	6253	6199	6328	6385
11	6324	6251	6279	6253	6202	6328	6385
12	6323	6251	6279	6253	6201	6328	6385
13	6323	6251	6279	6253	6199	6328	6385
14	6323	6251	6279	6253	6200	6328	6386
15	6323	6251	6279	6253	6200	6328	6386
16	6323	6251	6279	6253	6202	6328	6385
17	6323	6251	6279	6253	6201	6328	6385
18	6323	6252	6279	6253	6200	6328	6386
19	6323	6251	6279	6253	6200	6329	6387
20	6323	6251	6279	6253	6199	6328	6385
