ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	9819	9709	9649	9733	9705	9746	9825
2	9820	9709	9649	9733	9705	9746	9825
3	9819	9709	9649	9733	9705	9746	9825
4	9819	9709	9649	9734	9706	9746	9825
5	9819	9710	9650	9735	9707	9747	9826
6	9819	9709	9649	9733	9705	9746	9825
7	9819	9711	9650	9736	9707	9747	9826
8	9819	9709	9649	9734	9706	9746	9825
9	9819	9709	9649	9733	9705	9746	9825
10	9819	9709	9649	9733	9705	9746	9825
11	9819	9711	9650	9736	9707	9747	9826
12	9819	9710	9650	9736	9707	9747	9826
13	9819	9712	9651	9737	9708	9746	9825
14	9819	9709	9649	9733	9705	9746	9825
15	9819	9712	9651	9737	9708	9746	9825
16	9819	9710	9650	9736	9707	9747	9826
17	9819	9710	9650	9735	9707	9747	9826
18	9819	9711	9650	9736	9707	9747	9826
19	9819	9709	9649	9733	9705	9746	9825
20	9819	9709	9649	9734	9706	9746	9825
