ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	12484	12361	12403	12493	12432	12488	12596
2	12484	12362	12404	12493	12433	12488	12596
3	12485	12362	12405	12493	12433	12488	12596
4	12486	12363	12405	12493	12434	12488	12597
5	12484	12362	12405	12493	12433	12488	12598
6	12484	12363	12405	12493	12434	12488	12599
7	12484	12362	12405	12493	12433	12488	12596
8	12484	12362	12405	12493	12433	12488	12596
9	12484	12364	12405	12493	12434	12489	12597
10	12484	12363	12406	12493	12434	12488	12600
11	12484	12363	12406	12493	12434	12488	12600
12	12484	12363	12406	12493	12434	12488	12600
13	12484	12363	12405	12493	12434	12488	12597
14	12484	12363	12405	12493	12434	12488	12597
15	12485	12362	12405	12493	12433	12488	12596
16	12484	12362	12405	12493	12433	12488	12596
17	12484	12363	12405	12493	12434	12490	12597
18	12484	12363	12406	12494	12434	12488	12600
19	12484	12363	12405	12495	12433	12488	12596
20	12484	12364	12405	12493	12434	12489	12597
