ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	1841	1826	1845	1826	1773	1770	1842
2	1841	1826	1845	1827	1773	1770	1842
3	1841	1826	1845	1828	1774	1771	1843
4	1841	1826	1845	1826	1773	1770	1842
5	1842	1826	1845	1829	1774	1772	1842
6	1841	1826	1845	1826	1773	1770	1842
7	1841	1826	1845	1826	1773	1770	1842
8	1841	1826	1845	1826	1773	1770	1842
9	1842	1826	1845	1829	1774	1772	1842
10	1841	1826	1846	1828	1774	1773	1842
11	1841	1826	1845	1826	1773	1770	1842
12	1841	1826	1845	1826	1773	1770	1842
13	1841	1826	1845	1826	1773	1770	1842
14	1842	1826	1847	1829	1774	1774	1842
15	1841	1826	1845	1826	1773	1770	1842
16	1841	1826	1845	1826	1773	1770	1842
17	1841	1826	1845	1826	1773	1770	1842
18	1841	1826	1845	1826	1773	1770	1842
19	1843	1826	1845	1829	1774	1774	1842
20	1841	1826	1845	1826	1773	1770	1842
