ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	9846	9739	9687	9765	9742	9780	9862
2	9847	9739	9688	9766	9743	9781	9862
3	9846	9739	9687	9767	9742	9780	9862
4	9847	9739	9687	9766	9743	9780	9863
5	9847	9739	9689	9766	9743	9780	9862
6	9847	9739	9687	9766	9743	9780	9863
7	9847	9739	9687	9766	9743	9780	9863
8	9848	9739	9689	9766	9743	9780	9864
9	9847	9739	9687	9766	9743	9780	9863
10	9847	9739	9687	9767	9743	9782	9862
11	9847	9740	9687	9767	9743	9782	9862
12	9846	9739	9690	9767	9743	9783	9862
13	9847	9739	9687	9766	9743	9784	9863
14	9846	9739	9687	9765	9742	9780	9862
15	9848	9739	9689	9766	9743	9780	9862
16	9847	9739	9687	9766	9743	9780	9863
17	9847	9739	9689	9766	9743	9780	9862
18	9848	9739	9689	9766	9743	9780	9864
19	9847	9739	9687	9767	9743	9782	9862
20	9847	9739	9689	9766	9743	9780	9862
