ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	7912	7808	7785	7835	7785	7861	7923
2	7912	7808	7786	7835	7785	7861	7923
3	7913	7809	7787	7835	7785	7862	7923
4	7912	7808	7785	7835	7785	7861	7923
5	7912	7808	7785	7835	7785	7861	7923
6	7913	7809	7788	7835	7785	7863	7923
7	7914	7808	7785	7835	7785	7861	7923
8	7913	7809	7789	7835	7785	7863	7923
9	7914	7808	7785	7835	7785	7861	7923
10	7915	7808	7785	7835	7785	7861	7923
11	7913	7809	7787	7835	7786	7863	7923
12	7915	7808	7785	7836	7785	7861	7923
13	7914	7808	7785	7835	7785	7861	7923
14	7913	7809	7789	7835	7785	7863	7923
15	7914	7808	7785	7835	7785	7861	7923
16	7914	7808	7785	7835	7785	7861	7923
17	7915	7808	7785	7836	7785	7861	7923
18	7915	7808	7785	7835	7785	7861	7923
19	7912	7808	7785	7835	7785	7861	7924
20	7912	7808	7786	7835	7785	7861	7923
