ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	6586	6506	6539	6522	6462	6581	6651
2	6586	6506	6539	6522	6462	6581	6651
3	6586	6506	6540	6522	6462	6581	6651
4	6586	6506	6539	6522	6462	6582	6651
5	6586	6507	6541	6523	6463	6583	6652
6	6586	6507	6541	6523	6463	6583	6652
7	6586	6507	6541	6523	6463	6583	6652
8	6586	6506	6539	6522	6462	6582	6651
9	6586	6506	6539	6522	6462	6582	6651
10	6587	6507	6541	6524	6463	6583	6652
11	6586	6506	6539	6522	6462	6582	6651
12	6586	6506	6539	6522	6462	6581	6651
13	6586	6506	6539	6522	6462	6581	6651
14	6586	6507	6541	6523	6463	6583	6652
15	6586	6508	6541	6525	6462	6581	6651
16	6586	6507	6541	6523	6463	6583	6652
17	6586	6506	6539	6522	6462	6581	6651
18	6586	6506	6539	6522	6462	6581	6651
19	6586	6506	6539	6522	6462	6582	6651
20	6586	6508	6541	6525	6462	6584	6652
