ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	13797	13721	13770	13888	13768	13786	13926
2	13797	13721	13770	13888	13768	13786	13926
3	13797	13722	13771	13888	13768	13786	13926
4	13798	13721	13770	13889	13769	13787	13927
5	13798	13721	13770	13889	13769	13787	13927
6	13798	13721	13770	13889	13769	13787	13927
7	13797	13721	13770	13888	13768	13786	13926
8	13797	13721	13772	13888	13768	13786	13926
9	13798	13723	13771	13890	13768	13786	13927
10	13797	13721	13773	13891	13768	13786	13926
11	13797	13721	13770	13888	13768	13787	13926
12	13797	13722	13771	13888	13768	13786	13926
13	13798	13723	13771	13890	13768	13786	13927
14	13797	13721	13773	13891	13768	13786	13926
15	13797	13722	13771	13888	13768	13786	13926
16	13798	13724	13771	13890	13768	13786	13927
17	13797	13721	13773	13891	13768	13786	13926
18	13798	13721	13770	13889	13769	13787	13927
19	13797	13721	13770	13888	13768	13786	13926
20	13797	13721	13770	13888	13768	13786	13926
