ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	223	221	219	243	236	219	241
2	223	222	219	244	236	219	241
3	223	222	219	243	236	219	241
4	223	222	219	243	236	220	241
5	224	223	219	243	236	221	241
6	223	222	219	243	236	219	241
7	223	222	219	243	236	219	241
8	225	224	220	243	237	222	242
9	225	224	220	243	237	222	242
10	223	222	219	243	236	219	241
11	225	224	220	243	237	222	242
12	223	222	219	243	236	219	241
13	223	222	219	243	236	219	241
14	223	222	221	243	236	219	241
15	223	222	219	243	236	219	241
16	223	222	219	243	236	219	241
17	223	222	219	243	236	219	241
18	223	222	219	243	236	219	241
19	223	222	219	243	236	219	241
20	223	222	219	245	236	219	241
