ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	1018	1017	1011	1020	999	991	1046
2	1018	1017	1011	1020	999	991	1046
3	1019	1018	1012	1021	1000	991	1047
4	1018	1018	1011	1020	999	991	1046
5	1018	1018	1011	1020	999	991	1046
6	1018	1017	1011	1020	999	991	1046
7	1018	1018	1012	1020	1000	991	1048
8	1019	1019	1012	1020	1000	991	1047
9	1018	1018	1012	1020	1000	991	1048
10	1018	1018	1012	1020	1000	991	1048
11	1018	1020	1012	1020	1000	991	1048
12	1018	1018	1011	1020	999	991	1046
13	1018	1018	1011	1020	999	991	1046
14	1018	1017	1011	1020	999	991	1046
15	1019	1018	1012	1021	1000	991	1047
16	1018	1021	1011	1020	999	991	1046
17	1018	1017	1011	1020	999	991	1046
18	1019	1017	1012	1020	1000	991	1047
19	1018	1018	1011	1020	999	991	1049
20	1018	1018	1011	1020	999	991	1046
