ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	12399	12270	12318	12403	12356	12407	12509
2	12400	12270	12319	12403	12357	12408	12509
3	12401	12270	12320	12403	12357	12409	12509
4	12401	12270	12319	12403	12357	12409	12509
5	12399	12270	12318	12403	12356	12407	12509
6	12399	12270	12318	12403	12356	12407	12509
7	12400	12270	12319	12403	12357	12408	12509
8	12399	12270	12318	12403	12356	12407	12509
9	12400	12270	12319	12403	12357	12408	12509
10	12400	12270	12319	12403	12357	12408	12509
11	12400	12270	12319	12403	12357	12408	12509
12	12400	12270	12319	12403	12357	12408	12509
13	12399	12270	12318	12403	12356	12407	12509
14	12400	12270	12319	12403	12357	12408	12509
15	12399	12270	12318	12403	12356	12407	12509
16	12399	12270	12318	12403	12356	12407	12509
17	12400	12270	12319	12403	12357	12408	12509
18	12399	12270	12318	12403	12356	12407	12509
19	12401	12270	12320	12403	12357	12409	12509
20	12399	12270	12318	12403	12356	12407	12509
