ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	10770	10689	10676	10777	10725	10753	10855
2	10771	10690	10677	10778	10726	10754	10856
3	10770	10689	10676	10777	10725	10753	10855
4	10770	10689	10676	10779	10725	10754	10857
5	10771	10690	10677	10778	10726	10754	10856
6	10772	10690	10677	10778	10726	10754	10856
7	10770	10689	10676	10779	10725	10754	10857
8	10773	10690	10677	10778	10726	10754	10856
9	10770	10689	10676	10779	10727	10754	10857
10	10770	10691	10676	10780	10728	10754	10858
11	10770	10689	10676	10777	10725	10753	10855
12	10770	10689	10676	10779	10725	10754	10857
13	10774	10689	10676	10779	10725	10754	10857
14	10775	10689	10676	10777	10725	10753	10859
15	10772	10690	10677	10778	10726	10754	10856
16	10770	10691	10676	10777	10725	10754	10858
17	10770	10689	10676	10779	10725	10754	10857
18	10770	10689	10676	10777	10725	10753	10855
19	10770	10689	10676	10779	10725	10754	10857
20	10770	10689	10678	10777	10725	10753	10855
