ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	11166	11051	11047	11149	11092	11125	11239
2	11167	11051	11048	11150	11093	11125	11239
3	11167	11051	11048	11150	11093	11125	11239
4	11167	11051	11047	11151	11093	11125	11239
5	11168	11052	11047	11152	11092	11126	11240
6	11167	11051	11048	11150	11093	11125	11239
7	11168	11052	11047	11152	11092	11126	11240
8	11167	11051	11047	11150	11094	11125	11239
9	11168	11052	11047	11152	11092	11126	11240
10	11167	11051	11048	11150	11092	11125	11239
11	11167	11051	11048	11150	11093	11125	11239
12	11167	11051	11048	11150	11093	11125	11239
13	11168	11052	11047	11152	11092	11126	11240
14	11167	11051	11048	11152	11092	11125	11239
15	11167	11051	11048	11152	11092	11125	11239
16	11168	11052	11047	11152	11092	11126	11240
17	11167	11051	11048	11150	11093	11125	11239
18	11167	11051	11048	11150	11093	11125	11239
19	11167	11051	11048	11150	11092	11125	11239
20	11167	11051	11048	11150	11093	11125	11239
