ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	333	312	322	354	325	322	336
2	333	312	322	354	325	322	337
3	334	312	323	354	326	322	337
4	335	313	322	354	327	322	337
5	334	312	323	354	326	322	337
6	333	312	322	354	325	322	337
7	333	312	324	354	325	322	337
8	333	312	325	354	327	322	337
9	333	312	323	354	325	322	337
10	333	312	326	354	325	322	337
11	333	312	325	354	327	322	337
12	333	312	322	354	325	322	337
13	333	312	325	354	327	322	337
14	333	312	325	354	327	322	337
15	333	312	322	354	325	323	336
16	333	312	322	354	325	322	337
17	335	312	325	354	327	322	337
18	334	312	323	354	328	322	337
19	333	312	322	354	325	322	337
20	333	312	322	354	325	322	338
