ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	1937	1907	1937	1913	1854	1842	1923
2	1937	1908	1938	1913	1855	1843	1924
3	1937	1908	1938	1913	1855	1843	1924
4	1937	1908	1938	1913	1855	1843	1925
5	1937	1909	1939	1913	1856	1844	1926
6	1937	1908	1938	1913	1855	1843	1924
7	1937	1908	1938	1913	1855	1843	1924
8	1937	1908	1938	1913	1855	1843	1924
9	1937	1908	1938	1913	1855	1843	1924
10	1937	1909	1939	1913	1856	1844	1926
11	1937	1910	1937	1913	1854	1842	1925
12	1937	1909	1939	1913	1856	1844	1926
13	1937	1911	1937	1913	1854	1842	1925
14	1937	1908	1938	1913	1855	1843	1924
15	1937	1909	1939	1913	1856	1844	1926
16	1937	1908	1938	1913	1855	1843	1924
17	1937	1907	1937	1913	1854	1842	1923
18	1938	1909	1939	1913	1856	1844	1926
19	1937	1908	1938	1913	1855	1843	1924
20	1937	1909	1939	1913	1856	1844	1926
