ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	4827	4778	4779	4787	4744	4765	4834
2	4828	4779	4780	4788	4745	4766	4834
3	4827	4778	4779	4787	4746	4765	4834
4	4828	4779	4780	4788	4745	4766	4834
5	4828	4779	4780	4788	4745	4766	4834
6	4828	4780	4779	4789	4744	4765	4835
7	4828	4780	4779	4789	4744	4765	4835
8	4828	4780	4779	4789	4744	4765	4835
9	4828	4778	4779	4787	4747	4765	4834
10	4828	4780	4779	4789	4744	4765	4835
11	4828	4780	4779	4789	4744	4767	4835
12	4828	4778	4779	4790	4744	4765	4834
13	4828	4781	4780	4788	4745	4766	4834
14	4828	4778	4779	4787	4744	4765	4836
15	4828	4778	4779	4787	4744	4765	4836
16	4828	4778	4779	4787	4744	4765	4834
17	4828	4778	4779	4787	4744	4765	4834
18	4828	4781	4780	4788	4745	4766	4834
19	4828	4779	4780	4788	4745	4766	4834
20	4827	4778	4779	4787	4744	4765	4834
