ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	9664	9553	9504	9586	9532	9592	9674
2	9664	9553	9505	9586	9532	9593	9675
3	9664	9554	9506	9586	9533	9594	9676
4	9664	9555	9505	9586	9532	9592	9675
5	9665	9556	9507	9586	9532	9595	9676
6	9664	9554	9506	9586	9533	9592	9676
7	9666	9557	9507	9586	9532	9595	9676
8	9664	9553	9505	9586	9532	9593	9675
9	9664	9553	9505	9586	9532	9593	9675
10	9664	9555	9505	9586	9532	9592	9677
11	9664	9554	9506	9586	9533	9594	9676
12	9667	9553	9505	9586	9532	9592	9675
13	9666	9553	9505	9586	9532	9596	9678
14	9664	9553	9505	9586	9532	9592	9675
15	9664	9553	9504	9586	9532	9592	9675
16	9664	9554	9506	9586	9533	9594	9676
17	9664	9553	9505	9586	9532	9592	9675
18	9664	9553	9505	9586	9532	9592	9675
19	9664	9553	9504	9586	9532	9592	9674
20	9664	9553	9505	9586	9532	9593	9675
