ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	8902	8799	8734	8808	8759	8820	8924
2	8902	8799	8734	8808	8759	8820	8924
3	8902	8799	8734	8808	8759	8821	8924
4	8903	8799	8734	8809	8760	8822	8924
5	8903	8799	8734	8809	8760	8822	8924
6	8903	8799	8734	8809	8760	8820	8924
7	8903	8799	8734	8809	8760	8822	8924
8	8903	8800	8734	8809	8760	8820	8924
9	8903	8799	8734	8809	8760	8823	8924
10	8902	8799	8735	8809	8760	8820	8924
11	8903	8799	8734	8809	8760	8820	8924
12	8903	8799	8734	8809	8760	8824	8924
13	8902	8801	8735	8809	8760	8820	8924
14	8902	8799	8734	8808	8759	8820	8924
15	8903	8799	8734	8809	8760	8820	8924
16	8902	8799	8734	8808	8759	8820	8924
17	8904	8799	8734	8810	8759	8820	8924
18	8902	8799	8734	8808	8759	8820	8924
19	8904	8799	8734	8810	8759	8820	8924
20	8903	8799	8734	8809	8760	8820	8924
