ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	12380	12247	12301	12378	12333	12386	12491
2	12381	12247	12301	12379	12333	12387	12492
3	12380	12247	12301	12380	12333	12388	12491
4	12382	12248	12301	12381	12333	12389	12491
5	12380	12247	12301	12379	12333	12386	12491
6	12380	12247	12302	12378	12333	12387	12492
7	12380	12247	12301	12379	12333	12390	12491
8	12380	12247	12301	12379	12333	12386	12491
9	12383	12247	12301	12378	12333	12386	12493
10	12382	12248	12301	12381	12333	12389	12491
11	12380	12247	12303	12378	12334	12387	12491
12	12380	12249	12301	12379	12333	12386	12491
13	12381	12247	12301	12379	12333	12387	12492
14	12383	12247	12301	12378	12333	12386	12493
15	12380	12247	12301	12379	12333	12387	12492
16	12380	12247	12301	12382	12333	12388	12491
17	12380	12247	12303	12378	12333	12387	12491
18	12380	12247	12301	12379	12333	12387	12492
19	12380	12247	12301	12380	12333	12388	12491
20	12380	12247	12301	12380	12333	12388	12491
