ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	11965	11846	11891	11974	11912	11972	12062
2	11965	11846	11891	11974	11912	11972	12062
3	11966	11846	11891	11974	11912	11973	12062
4	11965	11846	11891	11974	11912	11974	12062
5	11965	11846	11891	11974	11912	11974	12062
6	11965	11846	11892	11974	11913	11972	12062
7	11965	11846	11891	11974	11912	11972	12062
8	11965	11846	11891	11974	11912	11974	12062
9	11965	11846	11892	11974	11912	11972	12062
10	11965	11846	11891	11974	11912	11972	12062
11	11965	11846	11892	11974	11913	11972	12062
12	11965	11846	11891	11974	11912	11974	12062
13	11966	11846	11891	11974	11912	11974	12062
14	11966	11846	11891	11974	11912	11974	12063
15	11965	11846	11891	11974	11912	11972	12062
16	11965	11846	11892	11974	11912	11972	12062
17	11965	11846	11891	11974	11912	11972	12062
18	11965	11846	11891	11974	11912	11974	12062
19	11965	11846	11891	11974	11912	11974	12062
20	11965	11846	11891	11974	11912	11974	12062
