ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	11627	11526	11553	11638	11579	11633	11722
2	11628	11526	11554	11638	11579	11633	11722
3	11628	11526	11555	11638	11580	11633	11722
4	11628	11526	11554	11638	11579	11633	11722
5	11628	11526	11556	11638	11579	11633	11722
6	11628	11526	11554	11638	11579	11633	11722
7	11628	11526	11554	11638	11579	11633	11722
8	11628	11526	11557	11638	11579	11633	11722
9	11628	11526	11554	11638	11579	11633	11722
10	11628	11526	11556	11638	11579	11633	11722
11	11628	11526	11556	11638	11579	11633	11722
12	11628	11526	11556	11638	11579	11633	11722
13	11628	11527	11556	11638	11579	11633	11722
14	11628	11526	11556	11638	11581	11634	11722
15	11628	11526	11557	11638	11579	11633	11722
16	11628	11526	11556	11638	11579	11633	11722
17	11628	11526	11555	11638	11580	11633	11722
18	11628	11526	11553	11638	11579	11633	11722
19	11628	11526	11556	11638	11581	11634	11722
20	11628	11526	11556	11638	11579	11633	11722
