ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	5333	5282	5284	5294	5231	5301	5358
2	5333	5283	5284	5295	5232	5302	5358
3	5334	5283	5285	5296	5232	5303	5358
4	5333	5283	5284	5295	5232	5302	5358
5	5334	5283	5285	5297	5232	5304	5358
6	5333	5284	5286	5298	5233	5305	5358
7	5333	5282	5284	5294	5231	5301	5358
8	5333	5282	5284	5294	5231	5301	5358
9	5333	5283	5284	5295	5232	5302	5358
10	5335	5283	5285	5294	5232	5305	5358
11	5333	5285	5285	5297	5232	5302	5358
12	5334	5283	5285	5299	5232	5304	5358
13	5336	5285	5285	5297	5232	5302	5359
14	5333	5286	5284	5297	5234	5302	5358
15	5334	5283	5285	5297	5232	5304	5358
16	5333	5282	5284	5294	5231	5301	5358
17	5333	5283	5284	5295	5232	5302	5358
18	5333	5286	5284	5297	5234	5302	5358
19	5333	5282	5284	5294	5231	5301	5358
20	5335	5283	5285	5294	5232	5305	5358
