ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	8908	8805	8737	8813	8764	8828	8928
2	8908	8805	8737	8813	8765	8829	8929
3	8909	8805	8737	8813	8766	8829	8928
4	8909	8805	8737	8813	8766	8829	8928
5	8908	8805	8738	8813	8764	8830	8928
6	8909	8805	8737	8813	8766	8829	8928
7	8908	8805	8738	8813	8764	8830	8928
8	8908	8805	8737	8813	8765	8829	8929
9	8909	8805	8737	8813	8766	8831	8928
10	8908	8805	8738	8813	8764	8830	8928
11	8908	8805	8737	8813	8765	8829	8929
12	8909	8805	8737	8813	8766	8829	8928
13	8908	8805	8737	8813	8765	8829	8929
14	8909	8805	8737	8813	8766	8829	8928
15	8909	8805	8737	8813	8766	8831	8928
16	8909	8805	8737	8813	8766	8829	8928
17	8908	8805	8737	8813	8764	8830	8928
18	8908	8806	8737	8813	8765	8829	8929
19	8908	8805	8737	8813	8764	8830	8928
20	8908	8805	8738	8813	8764	8830	8928
