ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	4340	4283	4312	4287	4244	4286	4349
2	4341	4284	4313	4288	4244	4287	4349
3	4341	4284	4313	4288	4244	4287	4350
4	4341	4284	4313	4288	4244	4287	4349
5	4341	4284	4313	4288	4244	4287	4349
6	4341	4284	4313	4288	4244	4287	4349
7	4341	4284	4313	4288	4244	4287	4349
8	4342	4285	4314	4288	4244	4286	4349
9	4341	4284	4313	4288	4245	4287	4349
10	4341	4284	4313	4288	4244	4288	4350
11	4341	4284	4313	4288	4245	4287	4349
12	4342	4284	4313	4289	4244	4287	4349
13	4341	4284	4315	4287	4244	4287	4349
14	4340	4286	4312	4287	4244	4289	4349
15	4341	4284	4313	4288	4244	4287	4349
16	4341	4284	4313	4288	4245	4287	4349
17	4340	4286	4312	4287	4244	4289	4349
18	4341	4284	4313	4288	4245	4287	4349
19	4342	4285	4314	4288	4244	4286	4349
20	4341	4284	4313	4288	4244	4287	4349
