ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	5143	5095	5093	5094	5043	5099	5153
2	5143	5095	5093	5094	5043	5099	5154
3	5143	5095	5094	5094	5044	5099	5153
4	5143	5095	5095	5095	5043	5100	5154
5	5143	5095	5093	5094	5043	5099	5153
6	5143	5095	5095	5095	5043	5100	5154
7	5143	5095	5093	5094	5043	5099	5155
8	5143	5095	5093	5094	5043	5099	5153
9	5143	5095	5093	5094	5043	5099	5156
10	5143	5095	5093	5094	5043	5099	5156
11	5143	5096	5095	5095	5043	5099	5154
12	5144	5097	5096	5095	5043	5101	5154
13	5143	5095	5093	5094	5043	5099	5155
14	5143	5095	5093	5094	5043	5099	5155
15	5143	5095	5093	5094	5043	5099	5155
16	5143	5095	5093	5094	5043	5099	5154
17	5143	5095	5093	5094	5043	5099	5154
18	5143	5095	5093	5094	5043	5102	5154
19	5143	5095	5093	5094	5043	5099	5155
20	5143	5095	5095	5095	5043	5100	5154
