ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	2885	2837	2888	2837	2800	2784	2853
2	2885	2838	2889	2838	2801	2784	2854
3	2885	2837	2890	2839	2800	2785	2853
4	2885	2837	2890	2839	2800	2786	2855
5	2886	2837	2890	2839	2800	2785	2853
6	2886	2837	2890	2839	2800	2785	2853
7	2886	2837	2890	2839	2800	2785	2853
8	2887	2838	2889	2838	2801	2784	2854
9	2888	2837	2890	2839	2800	2787	2853
10	2885	2838	2889	2838	2801	2784	2854
11	2885	2838	2889	2838	2801	2784	2854
12	2885	2838	2889	2838	2801	2784	2854
13	2888	2837	2890	2839	2800	2787	2853
14	2885	2837	2890	2840	2800	2785	2853
15	2885	2837	2890	2840	2800	2785	2856
16	2885	2838	2889	2841	2801	2784	2854
17	2885	2837	2890	2839	2800	2786	2855
18	2887	2838	2889	2838	2801	2784	2854
19	2886	2837	2891	2838	2800	2785	2853
20	2885	2837	2888	2837	2800	2784	2853
