ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	6601	6521	6554	6534	6474	6599	6665
2	6601	6522	6554	6534	6474	6599	6665
3	6602	6522	6555	6535	6475	6600	6666
4	6602	6522	6556	6535	6475	6600	6666
5	6601	6522	6554	6534	6474	6599	6665
6	6601	6522	6554	6534	6474	6599	6665
7	6601	6522	6554	6534	6474	6599	6665
8	6602	6522	6555	6535	6475	6600	6666
9	6602	6522	6556	6535	6475	6600	6666
10	6602	6522	6555	6535	6475	6600	6666
11	6601	6522	6554	6534	6474	6599	6665
12	6601	6522	6554	6536	6474	6599	6665
13	6601	6522	6554	6537	6474	6599	6665
14	6601	6522	6554	6534	6474	6599	6665
15	6601	6521	6554	6534	6474	6599	6665
16	6602	6522	6556	6535	6475	6600	6666
17	6601	6522	6554	6534	6474	6599	6665
18	6601	6522	6554	6534	6474	6599	6667
19	6601	6522	6554	6534	6474	6599	6665
20	6602	6522	6556	6535	6475	6600	6666
