ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	1453	1428	1457	1445	1426	1412	1462
2	1454	1429	1457	1445	1426	1413	1463
3	1454	1429	1457	1445	1426	1413	1463
4	1453	1429	1457	1445	1426	1412	1462
5	1453	1428	1457	1445	1426	1412	1462
6	1454	1429	1458	1445	1426	1414	1464
7	1453	1429	1457	1445	1426	1412	1462
8	1455	1429	1458	1446	1426	1415	1462
9	1453	1429	1457	1445	1426	1412	1462
10	1454	1429	1458	1445	1426	1415	1462
11	1454	1429	1458	1445	1426	1415	1462
12	1454	1429	1458	1445	1426	1414	1462
13	1453	1429	1457	1445	1426	1412	1462
14	1455	1429	1458	1446	1426	1415	1462
15	1454	1429	1458	1445	1426	1415	1462
16	1454	1429	1457	1445	1426	1413	1463
17	1453	1429	1457	1445	1426	1412	1462
18	1454	1429	1457	1445	1426	1413	1463
19	1453	1429	1457	1445	1426	1412	1462
20	1453	1429	1457	1445	1426	1412	1462
