ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	138	141	132	147	148	129	147
2	139	141	132	148	148	130	148
3	138	141	132	149	148	130	149
4	139	141	132	148	148	130	148
5	139	141	132	148	148	130	148
6	139	141	132	148	148	130	148
7	139	141	132	149	148	130	148
8	138	141	132	149	148	130	149
9	140	141	133	147	148	129	147
10	139	141	132	149	148	130	148
11	139	141	132	148	149	130	148
12	138	141	132	149	148	130	148
13	139	141	132	148	148	130	148
14	139	141	132	149	148	130	149
15	138	141	132	147	148	130	149
16	138	141	132	149	148	130	149
17	139	141	132	149	148	130	148
18	139	141	132	149	148	130	148
19	140	141	133	147	148	129	147
20	139	141	132	150	148	130	148
