ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	10380	10305	10270	10334	10310	10350	10450
2	10380	10305	10271	10335	10311	10350	10450
3	10380	10305	10270	10335	10312	10351	10451
4	10380	10305	10270	10335	10312	10351	10451
5	10380	10305	10270	10334	10310	10350	10450
6	10381	10305	10272	10334	10313	10352	10451
7	10380	10305	10271	10335	10311	10350	10450
8	10380	10305	10271	10335	10311	10350	10450
9	10380	10305	10270	10335	10311	10350	10450
10	10380	10305	10270	10335	10314	10350	10450
11	10380	10305	10270	10335	10314	10350	10450
12	10380	10305	10270	10335	10312	10351	10451
13	10380	10305	10271	10335	10311	10350	10450
14	10380	10305	10270	10334	10313	10353	10450
15	10380	10306	10270	10335	10312	10350	10452
16	10380	10305	10271	10335	10311	10350	10450
17	10380	10305	10270	10335	10312	10351	10451
18	10380	10305	10271	10335	10311	10350	10453
19	10380	10305	10271	10335	10311	10350	10450
20	10380	10305	10270	10335	10314	10350	10450
