ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	1698	1679	1717	1688	1643	1656	1701
2	1698	1679	1717	1688	1643	1657	1702
3	1698	1679	1717	1689	1643	1657	1702
4	1698	1679	1717	1688	1643	1657	1703
5	1699	1679	1717	1690	1643	1656	1701
6	1698	1679	1717	1688	1643	1656	1701
7	1698	1679	1717	1689	1643	1657	1702
8	1698	1679	1717	1689	1643	1657	1702
9	1698	1679	1717	1689	1643	1657	1702
10	1698	1679	1717	1688	1643	1657	1702
11	1698	1679	1717	1689	1643	1657	1702
12	1699	1679	1717	1690	1643	1656	1701
13	1698	1679	1717	1691	1643	1656	1701
14	1698	1679	1717	1688	1643	1657	1703
15	1698	1679	1717	1688	1643	1657	1702
16	1698	1679	1717	1688	1643	1657	1702
17	1699	1679	1717	1690	1643	1656	1701
18	1698	1679	1717	1689	1643	1657	1702
19	1699	1679	1717	1690	1643	1656	1701
20	1698	1679	1717	1689	1643	1657	1702
