ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	517	498	495	532	488	497	532
2	517	498	495	532	488	497	532
3	517	498	495	532	488	497	532
4	518	499	495	532	489	498	532
5	518	500	495	532	489	498	533
6	518	500	496	532	489	497	533
7	517	498	495	532	488	497	532
8	518	500	496	532	489	497	533
9	517	498	495	532	488	497	532
10	518	500	495	532	489	498	533
11	517	498	495	532	488	497	532
12	518	500	495	532	489	498	533
13	518	500	495	532	489	498	533
14	518	500	495	532	489	498	533
15	518	500	495	532	489	498	533
16	517	498	495	532	488	497	532
17	518	501	495	532	489	498	533
18	518	500	495	532	489	498	533
19	517	498	495	532	488	497	532
20	518	500	495	532	489	498	533
