ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	1562	1539	1583	1558	1530	1539	1567
2	1562	1539	1583	1558	1530	1539	1567
3	1562	1539	1583	1559	1531	1539	1567
4	1563	1540	1583	1558	1532	1539	1567
5	1563	1541	1583	1558	1532	1539	1567
6	1562	1542	1583	1558	1530	1539	1567
7	1563	1543	1583	1558	1532	1539	1567
8	1564	1540	1583	1560	1530	1539	1568
9	1562	1542	1583	1558	1530	1539	1567
10	1562	1542	1583	1558	1530	1539	1567
11	1563	1540	1583	1558	1532	1539	1567
12	1563	1540	1583	1558	1532	1539	1567
13	1563	1540	1583	1558	1532	1539	1567
14	1562	1542	1583	1558	1530	1539	1567
15	1562	1539	1583	1558	1530	1539	1567
16	1563	1540	1583	1558	1532	1539	1567
17	1562	1542	1583	1558	1530	1539	1567
18	1562	1542	1583	1558	1530	1539	1567
19	1562	1539	1583	1558	1530	1539	1567
20	1562	1539	1583	1558	1530	1539	1569
