ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	1550	1530	1575	1550	1521	1531	1558
2	1551	1531	1576	1551	1522	1531	1558
3	1551	1532	1575	1552	1521	1532	1559
4	1552	1531	1575	1552	1521	1531	1560
5	1551	1531	1575	1552	1521	1531	1559
6	1551	1531	1575	1552	1521	1532	1559
7	1551	1531	1576	1551	1522	1531	1558
8	1551	1531	1575	1552	1521	1531	1558
9	1551	1531	1575	1552	1521	1531	1559
10	1551	1531	1576	1551	1522	1531	1561
11	1553	1531	1575	1552	1521	1531	1559
12	1551	1531	1576	1551	1522	1531	1558
13	1551	1531	1576	1551	1522	1531	1558
14	1553	1531	1575	1552	1521	1531	1559
15	1553	1531	1575	1552	1521	1531	1559
16	1551	1531	1576	1551	1522	1531	1558
17	1550	1530	1575	1550	1521	1531	1558
18	1551	1531	1576	1551	1522	1531	1561
19	1552	1531	1575	1552	1521	1531	1560
20	1551	1531	1575	1552	1521	1531	1558
