ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	1590	1576	1613	1588	1556	1566	1598
2	1591	1576	1614	1588	1556	1566	1599
3	1592	1576	1615	1588	1556	1566	1600
4	1592	1576	1616	1588	1556	1566	1601
5	1592	1576	1614	1588	1556	1567	1598
6	1593	1576	1617	1589	1556	1568	1602
7	1592	1576	1614	1588	1556	1566	1598
8	1592	1577	1614	1588	1556	1566	1600
9	1592	1577	1618	1588	1556	1566	1600
10	1592	1576	1617	1589	1556	1568	1602
11	1594	1576	1614	1588	1556	1566	1598
12	1592	1577	1614	1588	1556	1566	1600
13	1592	1576	1614	1588	1556	1566	1598
14	1590	1576	1613	1588	1556	1566	1598
15	1592	1576	1615	1588	1556	1566	1600
16	1591	1577	1614	1588	1556	1566	1599
17	1592	1576	1615	1588	1556	1566	1600
18	1592	1576	1614	1588	1556	1566	1598
19	1592	1577	1614	1588	1556	1566	1600
20	1594	1576	1614	1588	1556	1566	1598
