ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	1050	1056	1047	1054	1037	1016	1080
2	1050	1057	1048	1054	1037	1016	1080
3	1050	1056	1048	1054	1038	1016	1080
4	1051	1056	1049	1055	1039	1017	1081
5	1050	1056	1047	1054	1037	1016	1080
6	1050	1056	1047	1054	1037	1016	1080
7	1051	1056	1049	1055	1039	1017	1081
8	1051	1056	1049	1055	1039	1017	1082
9	1051	1056	1049	1055	1039	1017	1081
10	1050	1056	1048	1054	1038	1016	1080
11	1051	1056	1049	1055	1039	1017	1081
12	1051	1056	1048	1054	1039	1017	1081
13	1052	1056	1048	1054	1037	1016	1080
14	1050	1056	1048	1054	1038	1016	1080
15	1050	1056	1048	1054	1038	1016	1080
16	1051	1056	1049	1055	1039	1018	1081
17	1052	1056	1048	1054	1037	1016	1080
18	1051	1056	1049	1055	1039	1017	1081
19	1051	1056	1049	1055	1039	1017	1081
20	1050	1057	1048	1054	1037	1016	1080
