ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	2342	2310	2336	2290	2242	2236	2318
2	2343	2311	2337	2291	2243	2236	2319
3	2344	2310	2338	2290	2244	2236	2319
4	2342	2310	2336	2290	2242	2236	2318
5	2343	2312	2339	2292	2243	2236	2320
6	2342	2310	2338	2293	2245	2236	2318
7	2343	2312	2339	2292	2243	2236	2320
8	2345	2311	2339	2292	2246	2236	2321
9	2342	2310	2336	2290	2242	2236	2318
10	2345	2312	2340	2294	2247	2236	2322
11	2343	2311	2339	2292	2243	2236	2320
12	2345	2311	2339	2295	2242	2236	2321
13	2343	2311	2339	2292	2243	2236	2320
14	2342	2310	2336	2290	2242	2236	2318
15	2342	2310	2336	2290	2242	2236	2318
16	2345	2313	2341	2292	2244	2236	2323
17	2342	2310	2336	2290	2242	2236	2318
18	2343	2311	2339	2292	2243	2236	2320
19	2344	2310	2338	2290	2244	2236	2319
20	2342	2310	2336	2290	2242	2236	2318
