ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	8255	8177	8107	8166	8129	8193	8268
2	8256	8177	8108	8167	8130	8193	8269
3	8257	8177	8109	8166	8129	8193	8268
4	8255	8177	8107	8166	8129	8193	8268
5	8256	8177	8108	8167	8130	8193	8269
6	8257	8177	8109	8166	8129	8193	8268
7	8255	8177	8107	8166	8129	8193	8268
8	8257	8177	8109	8166	8129	8193	8268
9	8255	8177	8107	8166	8129	8193	8268
10	8258	8177	8107	8166	8129	8193	8268
11	8256	8177	8110	8168	8130	8193	8269
12	8257	8177	8109	8166	8129	8193	8268
13	8256	8177	8108	8167	8130	8193	8269
14	8255	8177	8107	8166	8129	8193	8268
15	8259	8177	8107	8166	8129	8193	8269
16	8256	8177	8108	8167	8130	8193	8269
17	8255	8177	8107	8166	8129	8193	8268
18	8256	8177	8108	8167	8130	8193	8269
19	8256	8177	8108	8167	8130	8193	8269
20	8255	8177	8107	8166	8129	8193	8268
