ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	13596	13536	13563	13703	13576	13593	13727
2	13597	13536	13563	13703	13576	13593	13727
3	13598	13537	13563	13703	13577	13594	13727
4	13596	13536	13563	13703	13576	13593	13727
5	13599	13538	13563	13703	13578	13593	13728
6	13600	13536	13563	13703	13576	13595	13727
7	13599	13538	13563	13703	13578	13593	13728
8	13598	13537	13563	13703	13577	13596	13727
9	13600	13536	13563	13703	13576	13593	13727
10	13598	13537	13563	13703	13577	13594	13727
11	13596	13536	13563	13703	13576	13593	13727
12	13599	13538	13563	13703	13578	13593	13728
13	13596	13536	13563	13703	13576	13593	13727
14	13599	13538	13563	13703	13578	13593	13728
15	13599	13538	13563	13703	13578	13593	13728
16	13599	13538	13563	13703	13578	13593	13728
17	13599	13538	13563	13703	13578	13593	13728
18	13596	13536	13563	13703	13576	13593	13727
19	13601	13536	13563	13703	13576	13593	13729
20	13599	13538	13563	13703	13578	13593	13728
