ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	8834	8746	8680	8758	8709	8764	8861
2	8835	8747	8680	8759	8710	8765	8862
3	8835	8747	8680	8759	8710	8765	8863
4	8834	8746	8680	8758	8709	8764	8861
5	8836	8747	8680	8759	8710	8765	8863
6	8834	8746	8680	8758	8709	8764	8861
7	8834	8746	8680	8758	8709	8764	8861
8	8835	8747	8680	8759	8710	8765	8862
9	8835	8747	8680	8759	8710	8765	8862
10	8835	8747	8680	8759	8710	8765	8862
11	8834	8746	8680	8758	8709	8764	8861
12	8835	8747	8680	8759	8710	8765	8862
13	8834	8746	8680	8758	8709	8764	8861
14	8835	8747	8680	8759	8710	8765	8862
15	8834	8746	8680	8758	8709	8764	8861
16	8834	8746	8680	8758	8709	8764	8861
17	8834	8746	8680	8758	8709	8764	8861
18	8834	8746	8680	8758	8709	8766	8861
19	8835	8747	8680	8759	8710	8765	8862
20	8835	8747	8680	8759	8710	8765	8862
